,features,CIT_ARREST encoded
1324,"[3.0,0.0,2.0,0.0,1.0,2.0,16.0,5.0,5.0,6.0,2.0,4.0,1.0]",0.0
1325,"[1.0,1.0,1.0,0.0,1.0,0.0,89.0,3.0,194.0,1.0,0.0,2.0,1.0]",0.0
1326,"(13,[0,5,7,8,9,11,12],[15.0,2.0,3.0,238.0,1.0,1.0,1.0])",0.0
1327,"[4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,6.0,4.0,1.0,1.0]",0.0
1328,"(13,[0,5,11,12],[4.0,2.0,2.0,2.0])",0.0
1329,"[6.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,0.0,7.0,3.0,0.0,1.0]",0.0
1330,"[23.0,0.0,5.0,0.0,0.0,2.0,3.0,0.0,18.0,0.0,2.0,4.0,1.0]",0.0
1331,"(13,[0,2,7,8,10,11,12],[8.0,2.0,3.0,22.0,4.0,8.0,1.0])",0.0
1332,"(13,[0,5,9,10,11,12],[14.0,1.0,2.0,1.0,3.0,1.0])",0.0
1333,"(13,[0,6,7,8,9,10,12],[1.0,1.0,9.0,369.0,1.0,4.0,1.0])",0.0
1334,"(13,[0,2,7,8,9,10,12],[23.0,1.0,4.0,1.0,4.0,4.0,2.0])",1.0
1335,"(13,[0,3,7,8,12],[2.0,5.0,3.0,329.0,1.0])",0.0
1336,"[10.0,0.0,0.0,1.0,0.0,0.0,14.0,2.0,46.0,0.0,2.0,5.0,1.0]",0.0
1337,"(13,[0,1,6,7,8,9,12],[2.0,1.0,1.0,4.0,421.0,2.0,2.0])",0.0
1338,"[31.0,1.0,0.0,2.0,1.0,2.0,0.0,5.0,101.0,0.0,6.0,0.0,1.0]",0.0
1339,"[10.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,341.0,6.0,0.0,3.0,1.0]",0.0
1340,"(13,[0,7,8,10,12],[3.0,4.0,1.0,4.0,1.0])",1.0
1341,"(13,[0,5,7,8,10,11,12],[7.0,2.0,4.0,43.0,5.0,5.0,1.0])",0.0
1342,"[8.0,1.0,1.0,0.0,0.0,1.0,7.0,5.0,445.0,0.0,1.0,2.0,2.0]",0.0
1343,"(13,[0,5,10,11,12],[33.0,5.0,2.0,5.0,1.0])",0.0
1344,"(13,[0,7,8,9,10,11,12],[26.0,6.0,6.0,2.0,1.0,1.0,1.0])",0.0
1345,"(13,[0,2,7,8,10,11,12],[1.0,1.0,4.0,36.0,5.0,1.0,1.0])",0.0
1346,"(13,[0,7,8,9,10,12],[9.0,6.0,6.0,2.0,1.0,1.0])",0.0
1347,"[28.0,0.0,1.0,0.0,0.0,2.0,1.0,5.0,1.0,2.0,1.0,3.0,1.0]",1.0
1348,"[7.0,0.0,1.0,0.0,0.0,1.0,15.0,1.0,461.0,0.0,0.0,3.0,1.0]",0.0
1349,"(13,[0,2,7,8,9,12],[4.0,1.0,2.0,191.0,3.0,2.0])",0.0
1350,"(13,[0,2,6,7,8,11,12],[3.0,1.0,41.0,1.0,34.0,7.0,1.0])",0.0
1351,"(13,[0,5,7,8,9,12],[9.0,1.0,4.0,81.0,2.0,1.0])",0.0
1352,"(13,[0,2,7,8,10,11,12],[2.0,1.0,3.0,4.0,10.0,12.0,1.0])",0.0
1353,"(13,[0,2,7,8,9,10,12],[18.0,2.0,2.0,43.0,1.0,5.0,1.0])",0.0
1354,"(13,[0,5,6,8,9,10,12],[26.0,2.0,9.0,29.0,1.0,2.0,1.0])",0.0
1355,"(13,[0,5,7,8,9,11,12],[8.0,2.0,2.0,20.0,1.0,3.0,2.0])",0.0
1356,"(13,[0,1,9,10,12],[1.0,1.0,1.0,2.0,2.0])",0.0
1357,"(13,[0,6,7,8,9,11,12],[7.0,42.0,5.0,44.0,1.0,7.0,1.0])",0.0
1358,"(13,[0,2,6,9,10,11,12],[20.0,1.0,5.0,7.0,2.0,7.0,2.0])",0.0
1359,"(13,[0,7,8,9,10,11,12],[4.0,5.0,1.0,1.0,1.0,2.0,1.0])",1.0
1360,"(13,[0,2,6,7,8,12],[6.0,1.0,77.0,2.0,359.0,2.0])",0.0
1361,"(13,[0,5,7,8,9,10,12],[9.0,2.0,3.0,24.0,1.0,3.0,1.0])",0.0
1362,"(13,[0,2,6,10,11,12],[19.0,2.0,2.0,2.0,4.0,1.0])",0.0
1363,"(13,[0,6,7,8,12],[2.0,39.0,3.0,7.0,1.0])",0.0
1364,"[2.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,2.0,1.0,0.0,6.0,2.0]",0.0
1365,"(13,[0,7,8,11,12],[7.0,4.0,208.0,4.0,1.0])",0.0
1366,"[9.0,0.0,2.0,0.0,0.0,1.0,0.0,8.0,1.0,4.0,1.0,0.0,1.0]",1.0
1367,"(13,[0,5,7,8,9,10,12],[1.0,1.0,4.0,1.0,4.0,3.0,1.0])",1.0
1368,"(13,[0,2,5,7,8,11,12],[2.0,1.0,1.0,1.0,2.0,3.0,1.0])",0.0
1369,"(13,[0,10,11,12],[4.0,2.0,3.0,2.0])",0.0
1370,"(13,[0,9,10,12],[10.0,1.0,1.0,1.0])",0.0
1371,"[11.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,532.0,1.0,3.0,6.0,2.0]",0.0
1372,"(13,[0,6,9,10,11,12],[2.0,54.0,1.0,1.0,4.0,1.0])",0.0
1373,"(13,[0,5,7,8,10,11,12],[16.0,2.0,5.0,17.0,2.0,4.0,1.0])",0.0
1374,"(13,[0,2,7,8,10,11,12],[7.0,2.0,6.0,4.0,6.0,1.0,1.0])",0.0
1375,"(13,[0,5,7,8,10,11,12],[3.0,2.0,3.0,404.0,4.0,1.0,1.0])",0.0
1376,"(13,[0,7,8,9,10,12],[4.0,4.0,1.0,1.0,4.0,1.0])",1.0
1377,"(13,[0,2,6,7,8,12],[2.0,1.0,1.0,7.0,31.0,1.0])",0.0
1378,"[3.0,1.0,1.0,0.0,0.0,1.0,53.0,3.0,11.0,0.0,0.0,0.0,1.0]",0.0
1379,"(13,[0,7,9,10,12],[9.0,3.0,1.0,1.0,1.0])",0.0
1380,"(13,[0,7,8,9,10,11,12],[4.0,4.0,1.0,1.0,3.0,6.0,2.0])",1.0
1381,"(13,[0,3,6,7,8,9,12],[27.0,4.0,7.0,10.0,71.0,4.0,1.0])",0.0
1382,"[3.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,178.0,5.0,5.0,2.0,2.0]",0.0
1383,"(13,[0,1,7,8,12],[1.0,1.0,2.0,548.0,1.0])",0.0
1384,"[3.0,0.0,0.0,4.0,0.0,0.0,98.0,3.0,1.0,1.0,1.0,0.0,1.0]",1.0
1385,"[8.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,1.0,1.0,3.0,0.0,1.0]",1.0
1386,"(13,[0,7,8,10,11,12],[8.0,10.0,71.0,4.0,14.0,1.0])",0.0
1387,"(13,[0,5,8,12],[3.0,1.0,185.0,1.0])",0.0
1388,"(13,[0,2,11,12],[7.0,2.0,1.0,1.0])",0.0
1389,"(13,[0,7,8,9,10,11,12],[4.0,4.0,1.0,1.0,4.0,1.0,2.0])",1.0
1390,"(13,[0,5,10,12],[3.0,2.0,2.0,2.0])",0.0
1391,"(13,[0,7,8,9,10,12],[9.0,4.0,1.0,4.0,4.0,2.0])",1.0
1392,"[8.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,2.0,1.0,1.0]",0.0
1393,"[9.0,0.0,0.0,16.0,0.0,2.0,29.0,1.0,150.0,0.0,2.0,14.0,1.0]",0.0
1394,"[4.0,0.0,1.0,0.0,0.0,1.0,35.0,1.0,132.0,1.0,2.0,5.0,1.0]",0.0
1395,"[12.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,1.0,1.0,1.0,4.0,1.0]",1.0
1396,"[9.0,0.0,1.0,49.0,1.0,0.0,37.0,3.0,5.0,0.0,2.0,7.0,1.0]",0.0
1397,"(13,[0,7,8,9,11,12],[6.0,4.0,85.0,5.0,1.0,1.0])",0.0
1398,"(13,[0,5,7,8,9,12],[2.0,1.0,2.0,199.0,3.0,1.0])",0.0
1399,"(13,[0,3,7,8,11,12],[8.0,1.0,5.0,34.0,3.0,1.0])",0.0
1400,"(13,[0,9,10,12],[10.0,1.0,1.0,1.0])",0.0
1401,"(13,[0,2,5,8,10,11,12],[15.0,2.0,2.0,20.0,2.0,6.0,1.0])",0.0
1402,"(13,[0,7,8,9,12],[7.0,1.0,163.0,1.0,1.0])",0.0
1403,"(13,[0,2,5,12],[4.0,1.0,2.0,2.0])",0.0
1404,"(13,[0,7,8,9,10,11,12],[10.0,3.0,2.0,1.0,1.0,4.0,1.0])",0.0
1405,"(13,[0,7,8,10,11,12],[1.0,8.0,65.0,2.0,12.0,1.0])",0.0
1406,"[1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,26.0,3.0,0.0,4.0,1.0]",0.0
1407,"(13,[0,8,9,10,12],[2.0,65.0,4.0,1.0,1.0])",0.0
1408,"(13,[0,7,8,9,10,11,12],[11.0,7.0,3.0,3.0,4.0,1.0,1.0])",0.0
1409,"(13,[0,6,7,8,11,12],[26.0,8.0,2.0,41.0,14.0,2.0])",0.0
1410,"(13,[0,10,12],[2.0,1.0,2.0])",0.0
1411,"[7.0,0.0,2.0,0.0,1.0,1.0,14.0,3.0,38.0,0.0,2.0,7.0,1.0]",0.0
1412,"(13,[0,5,7,8,10,11,12],[3.0,1.0,4.0,35.0,3.0,1.0,1.0])",0.0
1413,"(13,[0,4,6,7,8,9,12],[3.0,1.0,26.0,3.0,364.0,1.0,1.0])",0.0
1414,"(13,[0,7,8,9,11,12],[10.0,4.0,16.0,3.0,7.0,1.0])",0.0
1415,"(13,[0,2,6,7,8,9,12],[7.0,1.0,11.0,3.0,11.0,1.0,1.0])",0.0
1416,"(13,[0,5,6,7,8,10,12],[1.0,1.0,6.0,5.0,3.0,2.0,1.0])",0.0
1417,"(13,[0,10,12],[2.0,1.0,2.0])",0.0
1418,"(13,[0,5,7,8,9,10,12],[4.0,2.0,1.0,2.0,8.0,1.0,1.0])",0.0
1419,"[2.0,0.0,3.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0]",0.0
1420,"(13,[0,2,7,8,11,12],[6.0,2.0,4.0,22.0,4.0,1.0])",0.0
1421,"(13,[0,7,8,10,11,12],[8.0,1.0,4.0,3.0,4.0,1.0])",0.0
1422,"(13,[0,6,7,8,12],[2.0,8.0,3.0,19.0,1.0])",1.0
1423,"(13,[0,6,7,8,11,12],[2.0,1.0,4.0,284.0,5.0,1.0])",0.0
1424,"(13,[0,2,6,8,11,12],[24.0,2.0,1.0,3.0,9.0,1.0])",0.0
1425,"(13,[0,5,7,8,12],[1.0,1.0,1.0,7.0,1.0])",0.0
1426,"(13,[0,1,5,7,8,11,12],[9.0,1.0,1.0,1.0,4.0,8.0,1.0])",0.0
1427,"[10.0,0.0,0.0,0.0,0.0,2.0,71.0,5.0,42.0,0.0,2.0,13.0,1.0]",0.0
1428,"[1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,512.0,1.0,4.0,1.0,1.0]",0.0
1429,"(13,[0,2,6,9,10,11,12],[3.0,1.0,186.0,1.0,1.0,5.0,2.0])",0.0
1430,"(13,[0,1,2,7,8,12],[6.0,1.0,3.0,2.0,134.0,1.0])",0.0
1431,"[10.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,108.0,5.0,2.0,15.0,1.0]",0.0
1432,"(13,[0,6,12],[3.0,2.0,2.0])",0.0
1433,"(13,[0,7,8,11,12],[2.0,1.0,17.0,4.0,1.0])",0.0
1434,"(13,[0,7,8,9,10,11,12],[16.0,3.0,131.0,1.0,1.0,12.0,2.0])",0.0
1435,"(13,[0,2,7,8,9,11,12],[19.0,2.0,10.0,4.0,1.0,4.0,1.0])",0.0
1436,"[4.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,5.0,10.0,1.0]",0.0
1437,"(13,[0,5,7,8,9,12],[3.0,2.0,1.0,3.0,1.0,1.0])",0.0
1438,"(13,[0,2,7,8,9,11,12],[25.0,2.0,1.0,3.0,2.0,4.0,2.0])",0.0
1439,"(13,[0,7,8,9,12],[4.0,4.0,89.0,3.0,1.0])",0.0
1440,"(13,[0,10,11,12],[4.0,1.0,12.0,2.0])",0.0
1441,"(13,[0,7,8,11,12],[3.0,3.0,509.0,2.0,1.0])",0.0
1442,"[3.0,0.0,1.0,0.0,0.0,2.0,34.0,3.0,392.0,1.0,1.0,0.0,2.0]",0.0
1443,"(13,[0,6,7,8,11,12],[5.0,6.0,1.0,2.0,9.0,1.0])",0.0
1444,"[1.0,0.0,0.0,9.0,0.0,0.0,45.0,5.0,1.0,1.0,2.0,5.0,1.0]",1.0
1445,"[2.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,57.0,1.0,3.0,3.0,1.0]",0.0
1446,"(13,[0,2,6,7,8,9,12],[4.0,2.0,1.0,4.0,109.0,3.0,1.0])",0.0
1447,"(13,[0,8,9,10,12],[2.0,13.0,2.0,3.0,1.0])",0.0
1448,"(13,[0,5,7,8,12],[3.0,2.0,1.0,2.0,1.0])",0.0
1449,"(13,[0,2,7,8,12],[16.0,1.0,1.0,300.0,2.0])",0.0
1450,"(13,[0,2,5,7,8,10,12],[2.0,1.0,1.0,2.0,12.0,6.0,1.0])",0.0
1451,"(13,[0,5,7,8,9,10,12],[1.0,2.0,3.0,399.0,4.0,5.0,1.0])",0.0
1452,"(13,[0,10,12],[2.0,1.0,2.0])",0.0
1453,"[8.0,0.0,0.0,4.0,0.0,0.0,11.0,3.0,1.0,7.0,1.0,7.0,1.0]",1.0
1454,"(13,[0,9,11,12],[6.0,1.0,6.0,2.0])",0.0
1455,"[3.0,0.0,2.0,0.0,0.0,2.0,1.0,5.0,5.0,6.0,0.0,4.0,1.0]",0.0
1456,"(13,[0,7,8,9,10,12],[6.0,4.0,1.0,4.0,4.0,1.0])",1.0
1457,"[15.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,0.0,6.0,2.0,1.0]",0.0
1458,"[3.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,264.0,2.0,3.0,7.0,1.0]",1.0
1459,"[2.0,0.0,3.0,0.0,0.0,1.0,6.0,6.0,1.0,4.0,4.0,0.0,1.0]",1.0
1460,"(13,[0,2,9,11,12],[1.0,2.0,1.0,4.0,2.0])",0.0
1461,"(13,[0,5,7,8,10,11,12],[9.0,1.0,2.0,129.0,4.0,1.0,1.0])",0.0
1462,"(13,[0,1,7,8,9,12],[17.0,1.0,1.0,7.0,1.0,1.0])",0.0
1463,"[26.0,0.0,2.0,0.0,0.0,2.0,96.0,0.0,517.0,10.0,1.0,4.0,1.0]",0.0
1464,"(13,[0,5,7,8,11,12],[3.0,1.0,1.0,2.0,5.0,1.0])",0.0
1465,"(13,[0,7,8,9,11,12],[3.0,1.0,17.0,1.0,3.0,1.0])",0.0
1466,"[2.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,10.0,1.0,6.0,0.0,2.0]",0.0
1467,"(13,[0,1,2,7,8,11,12],[1.0,1.0,2.0,1.0,142.0,4.0,1.0])",0.0
1468,"[9.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,3.0,4.0,1.0]",1.0
1469,"(13,[0,7,8,9,10,11,12],[1.0,4.0,9.0,1.0,3.0,1.0,1.0])",0.0
1470,"(13,[0,7,8,9,10,11,12],[4.0,3.0,1.0,2.0,1.0,3.0,1.0])",1.0
1471,"(13,[0,2,10,11,12],[24.0,2.0,1.0,6.0,1.0])",0.0
1472,"[21.0,0.0,1.0,15.0,0.0,0.0,1.0,2.0,48.0,1.0,0.0,6.0,1.0]",0.0
1473,"(13,[0,3,6,7,8,11,12],[6.0,61.0,23.0,5.0,77.0,2.0,1.0])",0.0
1474,"(13,[0,5,8,9,10,11,12],[3.0,2.0,1.0,1.0,5.0,1.0,1.0])",1.0
1475,"(13,[0,5,7,8,11,12],[1.0,2.0,6.0,28.0,1.0,1.0])",0.0
1476,"[11.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,21.0,1.0]",0.0
1477,"[19.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,4.0,3.0,11.0,1.0]",1.0
1478,"(13,[0,3,7,8,9,11,12],[8.0,38.0,5.0,156.0,1.0,10.0,1.0])",0.0
1479,"(13,[0,2,7,8,11,12],[3.0,4.0,4.0,367.0,2.0,1.0])",0.0
1480,"[1.0,0.0,1.0,14.0,0.0,2.0,0.0,1.0,510.0,0.0,2.0,0.0,2.0]",0.0
1481,"[7.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,415.0,0.0,5.0,4.0,1.0]",0.0
1482,"(13,[0,7,8,9,10,11,12],[3.0,3.0,2.0,1.0,1.0,5.0,1.0])",0.0
1483,"(13,[0,2,6,7,8,9,12],[1.0,1.0,2.0,2.0,125.0,1.0,2.0])",0.0
1484,"[8.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,10.0,2.0]",0.0
1485,"(13,[0,2,5,7,8,10,12],[6.0,2.0,1.0,7.0,4.0,6.0,1.0])",0.0
1486,"(13,[0,5,7,8,9,12],[8.0,2.0,1.0,101.0,1.0,1.0])",0.0
1487,"(13,[0,5,7,11,12],[26.0,1.0,3.0,5.0,1.0])",0.0
1488,"(13,[0,1,2,10,11,12],[12.0,1.0,1.0,1.0,2.0,1.0])",0.0
1489,"[7.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,5.0,1.0,1.0]",1.0
1490,"(13,[0,6,7,8,9,12],[10.0,1.0,4.0,162.0,4.0,1.0])",1.0
1491,"(13,[0,2,6,7,8,12],[3.0,1.0,3.0,3.0,2.0,2.0])",0.0
1492,"(13,[0,5,7,8,10,12],[16.0,2.0,5.0,342.0,2.0,2.0])",0.0
1493,"(13,[0,2,5,7,8,12],[1.0,1.0,1.0,10.0,146.0,2.0])",0.0
1494,"(13,[0,6,7,8,12],[7.0,23.0,5.0,10.0,1.0])",0.0
1495,"(13,[0,9,10,11,12],[31.0,1.0,1.0,8.0,1.0])",0.0
1496,"(13,[0,2,7,8,9,10,12],[23.0,1.0,4.0,1.0,4.0,4.0,1.0])",1.0
1497,"[2.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,5.0,3.0,3.0,2.0]",1.0
1498,"[4.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,220.0,1.0,1.0,12.0,1.0]",0.0
1499,"[2.0,0.0,0.0,13.0,0.0,1.0,0.0,5.0,2.0,1.0,0.0,6.0,1.0]",0.0
1500,"[21.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,4.0,1.0,5.0,1.0]",0.0
1501,"(13,[0,1,8,9,10,11,12],[1.0,1.0,423.0,1.0,2.0,4.0,1.0])",0.0
1502,"(13,[0,7,8,9,10,11,12],[2.0,1.0,196.0,1.0,3.0,9.0,1.0])",0.0
1503,"[1.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,1.0,1.0,1.0,2.0,1.0]",1.0
1504,"(13,[0,11,12],[8.0,1.0,1.0])",0.0
1505,"(13,[0,5,7,8,10,11,12],[6.0,1.0,3.0,321.0,5.0,10.0,1.0])",0.0
1506,"(13,[0,2,7,8,9,10,12],[4.0,1.0,3.0,1.0,1.0,1.0,1.0])",0.0
1507,"(13,[0,2,5,7,11,12],[25.0,2.0,1.0,2.0,16.0,1.0])",0.0
1508,"(13,[0,5,6,7,8,11,12],[8.0,2.0,1.0,1.0,3.0,4.0,2.0])",0.0
1509,"[2.0,0.0,0.0,2.0,0.0,2.0,0.0,5.0,2.0,1.0,0.0,4.0,1.0]",0.0
1510,"(13,[0,6,9,11,12],[34.0,4.0,1.0,2.0,1.0])",0.0
1511,"[6.0,0.0,0.0,0.0,0.0,2.0,19.0,2.0,1.0,1.0,1.0,3.0,1.0]",1.0
1512,"(13,[0,8,9,10,12],[4.0,14.0,1.0,2.0,2.0])",0.0
1513,"(13,[0,1,7,8,10,11,12],[8.0,1.0,3.0,30.0,1.0,8.0,1.0])",0.0
1514,"(13,[0,5,7,8,10,12],[14.0,4.0,2.0,193.0,6.0,1.0])",0.0
1515,"[1.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,84.0,0.0,2.0,2.0,1.0]",0.0
1516,"(13,[0,5,7,8,12],[3.0,1.0,4.0,21.0,1.0])",0.0
1517,"[7.0,0.0,2.0,0.0,0.0,0.0,24.0,3.0,1.0,1.0,1.0,2.0,1.0]",1.0
1518,"(13,[0,5,7,8,9,11,12],[8.0,2.0,4.0,43.0,10.0,6.0,2.0])",1.0
1519,"(13,[0,2,9,10,11,12],[3.0,2.0,2.0,1.0,9.0,1.0])",0.0
1520,"(13,[0,7,8,9,12],[4.0,10.0,14.0,2.0,2.0])",1.0
1521,"[13.0,0.0,2.0,0.0,0.0,2.0,3.0,11.0,0.0,1.0,0.0,7.0,1.0]",0.0
1522,"(13,[0,7,8,11,12],[3.0,4.0,286.0,1.0,1.0])",0.0
1523,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,68.0,4.0,8.0,8.0,1.0]",0.0
1524,"[2.0,0.0,2.0,0.0,0.0,0.0,21.0,1.0,14.0,12.0,6.0,4.0,1.0]",0.0
1525,"[7.0,0.0,1.0,3.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0]",1.0
1526,"(13,[0,2,8,9,10,11,12],[1.0,1.0,1.0,5.0,1.0,6.0,2.0])",1.0
1527,"[8.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,149.0,1.0,6.0,13.0,1.0]",0.0
1528,"(13,[0,6,7,8,9,10,12],[24.0,3.0,1.0,2.0,1.0,1.0,2.0])",0.0
1529,"[2.0,1.0,0.0,0.0,0.0,2.0,6.0,3.0,529.0,0.0,0.0,8.0,1.0]",0.0
1530,"(13,[0,1,7,8,9,10,12],[8.0,1.0,4.0,14.0,1.0,3.0,2.0])",0.0
1531,"(13,[0,7,8,11,12],[21.0,4.0,173.0,5.0,2.0])",0.0
1532,"(13,[0,7,8,11,12],[7.0,3.0,10.0,2.0,1.0])",0.0
1533,"(13,[0,5,7,8,11,12],[4.0,2.0,1.0,12.0,2.0,1.0])",0.0
1534,"(13,[0,1,7,8,12],[6.0,1.0,2.0,72.0,2.0])",0.0
1535,"(13,[0,9,11,12],[1.0,2.0,18.0,1.0])",0.0
1536,"[26.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,32.0,1.0,2.0,9.0,1.0]",0.0
1537,"(13,[0,6,7,8,10,11,12],[4.0,11.0,1.0,538.0,6.0,7.0,2.0])",0.0
1538,"(13,[0,6,7,8,10,11,12],[16.0,2.0,10.0,10.0,2.0,7.0,1.0])",0.0
1539,"[4.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,20.0,1.0,0.0,3.0,2.0]",0.0
1540,"[7.0,0.0,1.0,0.0,0.0,0.0,72.0,6.0,4.0,1.0,2.0,7.0,1.0]",0.0
1541,"[2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,443.0,1.0,3.0,4.0,1.0]",0.0
1542,"(13,[0,7,8,10,11,12],[6.0,7.0,6.0,4.0,1.0,1.0])",0.0
1543,"(13,[0,5,7,8,9,11,12],[21.0,1.0,8.0,549.0,3.0,8.0,1.0])",0.0
1544,"(13,[0,11,12],[1.0,2.0,1.0])",0.0
1545,"[24.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,5.0,1.0]",1.0
1546,"[25.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0,2.0,0.0,0.0,4.0,1.0]",0.0
1547,"(13,[0,7,8,9,10,11,12],[27.0,6.0,1.0,8.0,4.0,1.0,1.0])",1.0
1548,"(13,[0,3,5,7,8,11,12],[31.0,3.0,2.0,2.0,251.0,4.0,1.0])",0.0
1549,"[4.0,0.0,0.0,73.0,0.0,1.0,1.0,3.0,97.0,1.0,2.0,10.0,1.0]",0.0
1550,"(13,[0,1,8,9,10,11,12],[3.0,1.0,1.0,5.0,1.0,2.0,1.0])",1.0
1551,"[9.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0]",0.0
1552,"(13,[0,5,7,8,10,11,12],[1.0,1.0,1.0,215.0,5.0,3.0,1.0])",0.0
1553,"(13,[0,7,8,9,10,11,12],[6.0,2.0,3.0,3.0,4.0,1.0,1.0])",0.0
1554,"[7.0,0.0,1.0,0.0,0.0,0.0,8.0,5.0,26.0,0.0,2.0,14.0,1.0]",0.0
1555,"(13,[0,3,6,7,8,11,12],[26.0,17.0,1.0,5.0,105.0,11.0,2.0])",0.0
1556,"(13,[0,3,5,7,8,11,12],[9.0,10.0,2.0,3.0,145.0,5.0,1.0])",0.0
1557,"[24.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0]",1.0
1558,"(13,[0,7,8,9,10,11,12],[3.0,4.0,1.0,1.0,4.0,1.0,1.0])",1.0
1559,"(13,[0,5,7,8,9,10,12],[9.0,1.0,1.0,1.0,2.0,5.0,1.0])",1.0
1560,"(13,[0,1,7,8,9,12],[2.0,1.0,2.0,9.0,2.0,2.0])",0.0
1561,"[4.0,0.0,0.0,9.0,0.0,2.0,9.0,11.0,248.0,4.0,5.0,17.0,1.0]",0.0
1562,"[3.0,0.0,2.0,0.0,0.0,2.0,1.0,5.0,5.0,6.0,0.0,4.0,1.0]",0.0
1563,"(13,[0,2,7,8,12],[1.0,1.0,4.0,4.0,1.0])",0.0
1564,"(13,[0,2,5,7,8,11,12],[10.0,1.0,2.0,1.0,3.0,3.0,1.0])",0.0
1565,"(13,[0,2,5,6,8,11,12],[20.0,1.0,3.0,2.0,18.0,3.0,1.0])",0.0
1566,"[9.0,0.0,0.0,1.0,0.0,1.0,47.0,3.0,1.0,1.0,3.0,3.0,1.0]",1.0
1567,"[1.0,0.0,1.0,0.0,0.0,2.0,6.0,5.0,0.0,1.0,1.0,1.0,1.0]",0.0
1568,"[21.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,363.0,5.0,5.0,8.0,1.0]",0.0
1569,"[18.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,301.0,2.0,0.0,9.0,1.0]",0.0
1570,"(13,[0,7,8,12],[2.0,2.0,126.0,1.0])",0.0
1571,"(13,[0,2,5,7,8,11,12],[9.0,1.0,1.0,1.0,2.0,1.0,1.0])",0.0
1572,"[1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,30.0,1.0,6.0,0.0,1.0]",0.0
1573,"(13,[0,7,8,10,12],[3.0,4.0,192.0,5.0,1.0])",0.0
1574,"(13,[0,12],[16.0,2.0])",0.0
1575,"[3.0,0.0,4.0,70.0,0.0,0.0,110.0,2.0,115.0,0.0,2.0,12.0,1.0]",0.0
1576,"(13,[0,7,8,9,10,11,12],[36.0,6.0,1.0,4.0,5.0,1.0,1.0])",1.0
1577,"(13,[0,6,7,8,9,12],[10.0,7.0,2.0,71.0,4.0,1.0])",0.0
1578,"(13,[0,2,7,8,9,11,12],[2.0,2.0,10.0,4.0,1.0,4.0,1.0])",0.0
1579,"[4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,168.0,0.0,5.0,9.0,1.0]",0.0
1580,"(13,[0,2,5,7,8,11,12],[5.0,4.0,1.0,4.0,49.0,4.0,2.0])",0.0
1581,"[4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,3.0,2.0]",0.0
1582,"[9.0,0.0,0.0,16.0,0.0,0.0,29.0,1.0,150.0,0.0,2.0,14.0,1.0]",0.0
